  0.00e+00  4.13e+00  3.10e+00  3.74e-01  2.25e-01  7.74e-01  2.13e-01  3.00e-01  3.36e-01  8.44e-02  7.27e-02  1.80e-01  1.07e-01  6.54e-02  4.89e-02  3.40e-02  1.06e-01  2.63e-02  3.28e-02  7.81e-02  5.67e-02  3.93e-02  4.05e-02  3.03e-02  6.48e-02
  4.13e+00  0.00e+00  5.02e+00  5.89e+00  6.89e-01  3.73e+00  5.53e+00  1.16e+01  1.26e+00  5.98e-01  3.02e-01  1.04e+00  3.08e+00  1.39e+00  2.81e-01  1.37e+00  4.23e-01  2.00e-01  1.30e-01  4.43e-01  1.48e+00  7.15e-01  2.02e-01  1.07e+00  2.83e-01
  3.10e+00  5.02e+00  0.00e+00  1.64e+00  1.27e+01  1.22e+01  2.81e+00  3.08e+00  4.55e+00  4.53e-01  4.05e-01  1.66e+00  7.63e-01  6.14e-01  1.26e+00  4.60e-01  8.91e-01  1.70e-01  1.31e-01  6.49e-01  3.60e-01  3.31e-01  6.19e-01  3.09e-01  4.14e-01
  3.74e-01  5.89e+00  1.64e+00  0.00e+00  8.50e-01  3.24e+00  6.01e+01  2.64e+01  7.20e-01  2.92e+00  1.73e-01  7.00e-01  3.53e+00  4.72e+00  3.70e-01  5.58e+00  2.40e-01  7.75e-01  7.40e-02  2.82e-01  1.88e+00  1.57e+00  2.12e-01  1.65e+00  1.32e-01
  2.25e-01  6.89e-01  1.27e+01  8.50e-01  0.00e+00  3.85e+00  1.15e+00  1.37e+00  2.06e+01  2.22e-01  6.80e-01  5.11e+00  3.95e-01  2.67e-01  2.90e+00  4.99e-01  1.01e+00  7.49e-02  1.91e-01  1.01e+00  1.92e-01  1.18e-01  6.48e-01  2.35e-01  3.48e-01
  7.74e-01  3.73e+00  1.22e+01  3.24e+00  3.85e+00  0.00e+00  8.71e+00  1.18e+01  7.65e+01  8.36e-01  6.48e+00  2.38e+01  3.09e+00  1.84e+00  2.31e+01  2.59e+00  5.15e+00  3.66e-01  9.07e-01  5.00e+00  1.50e+00  8.80e-01  7.62e+00  1.40e+00  2.05e+00
  2.13e-01  5.53e+00  2.81e+00  6.01e+01  1.15e+00  8.71e+00  0.00e+00  2.85e+03  3.55e+00  1.07e+02  6.64e-01  3.93e+00  5.57e+01  4.42e+01  2.31e+00  6.30e+01  1.43e+00  5.36e+00  2.85e-01  1.33e+00  1.58e+01  1.12e+01  1.00e+00  1.19e+01  6.86e-01
  3.00e-01  1.16e+01  3.08e+00  2.64e+01  1.37e+00  1.18e+01  2.85e+03  0.00e+00  5.15e+00  4.51e+01  1.04e+00  6.37e+00  8.24e+01  2.73e+01  5.05e+00  1.75e+02  1.81e+00  3.67e+00  3.87e-01  2.35e+00  2.27e+01  8.80e+00  2.18e+00  4.57e+01  1.06e+00
  3.36e-01  1.26e+00  4.55e+00  7.20e-01  2.06e+01  7.65e+01  3.55e+00  5.15e+00  0.00e+00  8.30e-01  6.66e+01  1.28e+02  3.72e+00  2.95e+00  4.31e+01  3.55e+00  1.89e+01  4.31e-01  2.29e+00  1.05e+01  1.33e+00  8.93e-01  5.94e+00  1.29e+00  4.05e+00
  8.44e-02  5.98e-01  4.53e-01  2.92e+00  2.22e-01  8.36e-01  1.07e+02  4.51e+01  8.30e-01  0.00e+00  7.75e-01  1.49e+00  1.02e+02  3.70e+02  1.65e+00  4.04e+01  7.77e-01  6.53e+00  2.34e-01  6.02e-01  1.09e+01  1.86e+01  5.29e-01  1.66e+01  3.48e-01
  7.27e-02  3.02e-01  4.05e-01  1.73e-01  6.80e-01  6.48e+00  6.64e-01  1.04e+00  6.66e+01  7.75e-01  0.00e+00  2.52e+01  1.60e+00  8.44e-01  9.80e+00  1.30e+00  1.46e+02  2.46e-01  2.28e+00  1.90e+01  6.06e-01  3.87e-01  1.25e+01  7.18e-01  4.32e+00
  1.80e-01  1.04e+00  1.66e+00  7.00e-01  5.11e+00  2.38e+01  3.93e+00  6.37e+00  1.28e+02  1.49e+00  2.52e+01  0.00e+00  1.25e+01  6.73e+00  8.34e+02  9.93e+00  2.63e+02  7.76e-01  1.47e+01  5.27e+01  4.08e+00  2.00e+00  4.00e+01  4.54e+00  1.66e+01
  1.07e-01  3.08e+00  7.63e-01  3.53e+00  3.95e-01  3.09e+00  5.57e+01  8.24e+01  3.72e+00  1.02e+02  1.60e+00  1.25e+01  0.00e+00  2.31e+04  1.08e+01  8.44e+03  4.65e+00  1.38e+02  8.23e-01  4.96e+00  1.96e+02  8.42e+01  5.07e+00  4.50e+02  1.88e+00
