  0.00e+00  1.74e+00  5.86e-01  7.58e-02  3.17e-02  3.35e-01  1.75e-01  8.91e-02  7.79e-02  6.76e-02  2.17e-02  1.27e-01  6.98e-02  3.22e-02  2.47e-02  2.61e-02  3.18e-02  1.35e-02  4.43e-03  6.22e-02  2.29e-02  5.68e-03  6.45e-03  6.44e-03  9.76e-03
  1.74e+00  0.00e+00  2.37e+00  5.85e-01  4.41e-01  2.41e+00  4.19e+00  4.77e+00  3.98e-01  4.01e-01  1.83e-01  7.03e-01  1.08e+00  5.58e-01  1.25e-01  4.29e-01  1.91e-01  1.01e-01  2.55e-02  3.48e-01  4.46e-01  1.82e-01  6.20e-02  3.19e-01  9.82e-02
  5.86e-01  2.37e+00  0.00e+00  6.57e-01  1.93e+00  3.87e+00  2.30e+00  1.85e+00  1.06e+00  2.81e-01  2.21e-01  1.29e+00  5.14e-01  2.78e-01  3.01e-01  1.91e-01  3.30e-01  7.15e-02  2.94e-02  4.75e-01  2.39e-01  6.82e-02  1.27e-01  1.11e-01  1.55e-01
  7.58e-02  5.85e-01  6.57e-01  0.00e+00  3.33e-01  4.84e+00  7.12e+00  5.92e+00  2.14e-01  1.31e+00  1.59e-01  5.94e-01  3.22e+00  8.34e-01  2.33e-01  1.52e+00  1.03e-01  3.67e-01  3.07e-02  2.97e-01  7.73e-01  3.28e-01  8.32e-02  7.83e-01  3.79e-02
  3.17e-02  4.41e-01  1.93e+00  3.33e-01  0.00e+00  1.02e+00  1.66e+00  9.04e-01  2.69e-01  1.32e-01  3.33e-01  8.29e-01  2.82e-01  1.88e-01  4.89e-01  3.13e-01  1.73e-01  5.71e-02  3.90e-02  3.56e-01  1.42e-01  1.83e-02  1.76e-01  1.79e-01  8.45e-02
  3.35e-01  2.41e+00  3.87e+00  4.84e+00  1.02e+00  0.00e+00  5.38e+00  7.83e+00  3.54e+00  3.23e-01  1.59e+00  4.32e+00  2.18e+00  9.77e-01  2.43e+00  1.37e+00  1.06e+00  1.94e-01  1.04e-01  2.32e+00  1.01e+00  2.42e-01  1.14e+00  9.39e-01  5.51e-01
  1.75e-01  4.19e+00  2.30e+00  7.12e+00  1.66e+00  5.38e+00  0.00e+00  3.73e+02  1.20e+00  4.51e+00  4.84e-01  3.50e+00  9.66e+00  7.09e+00  1.33e+00  6.86e+00  7.63e-01  6.62e-01  7.73e-02  1.56e+00  2.77e+00  1.59e+00  3.51e-01  3.67e+00  3.35e-01
  8.91e-02  4.77e+00  1.85e+00  5.92e+00  9.04e-01  7.83e+00  3.73e+02  0.00e+00  1.75e+00  1.17e+01  1.20e+00  6.56e+00  2.01e+01  7.09e+00  2.85e+00  1.76e+01  1.55e+00  1.41e+00  1.18e-01  2.41e+00  6.02e+00  2.16e+00  9.43e-01  8.20e+00  5.02e-01
  7.79e-02  3.98e-01  1.06e+00  2.14e-01  2.69e-01  3.54e+00  1.20e+00  1.75e+00  0.00e+00  1.11e+00  1.70e+00  6.95e+00  3.09e+00  1.64e+00  4.83e+00  2.28e+00  2.03e+00  2.20e-01  1.69e-01  2.76e+00  1.01e+00  2.29e-01  1.08e+00  8.50e-01  6.78e-01
  6.76e-02  4.01e-01  2.81e-01  1.31e+00  1.32e-01  3.23e-01  4.51e+00  1.17e+01  1.11e+00  0.00e+00  8.30e-01  2.94e+00  1.14e+01  6.73e+00  2.68e+00  6.94e+00  8.95e-01  1.19e+00  8.66e-02  6.83e-01  1.78e+00  6.78e-01  2.05e-01  2.06e+00  1.40e-01
  2.17e-02  1.83e-01  2.21e-01  1.59e-01  3.33e-01  1.59e+00  4.84e-01  1.20e+00  1.70e+00  8.30e-01  0.00e+00  4.24e+00  2.59e+00  3.29e-01  1.10e+00  7.74e-01  1.65e+00  1.27e-01  1.99e-01  2.15e+00  4.98e-01  1.15e-01  1.31e+00  4.76e-01  4.81e-01
  1.27e-01  7.03e-01  1.29e+00  5.94e-01  8.29e-01  4.32e+00  3.50e+00  6.56e+00  6.95e+00  2.94e+00  4.24e+00  0.00e+00  9.52e+00  3.82e+00  9.12e+00  6.88e+00  4.62e+00  5.36e-01  5.98e-01  8.97e+00  2.62e+00  7.61e-01  4.08e+00  3.76e+00  1.90e+00
  6.98e-02  1.08e+00  5.14e-01  3.22e+00  2.82e-01  2.18e+00  9.66e+00  2.01e+01  3.09e+00  1.14e+01  2.59e+00  9.52e+00  0.00e+00  1.36e+03  5.61e+00  1.80e+02  3.49e+00  5.26e+00  4.83e-01  5.94e+00  1.47e+01  5.11e+00  3.12e+00  2.21e+01  1.08e+00
  3.22e-02  5.58e-01  2.78e-01  8.34e-01  1.88e-01  9.77e-01  7.09e+00  7.09e+00  1.64e+00  6.73e+00  3.29e-01  3.82e+00  1.36e+03  0.00e+00  4.19e+00  5.29e+01  2.96e+00  3.69e+00  1.87e-01  2.00e+00  7.16e+00  3.20e+00  1.37e+00  8.36e+00  1.20e+00
  2.47e-02  1.25e-01  3.01e-01  2.33e-01  4.89e-01  2.43e+00  1.33e+00  2.85e+00  4.83e+00  2.68e+00  1.10e+00  9.12e+00  5.61e+00  4.19e+00  0.00e+00  4.56e+00  6.54e+00  4.96e-01  9.50e-01  7.34e+00  2.86e+00  1.04e+00  6.11e+00  3.22e+00  2.17e+00
