  0.00e+00  4.66e+00  1.62e+00  3.96e-01  1.84e-01  4.97e-01  2.53e-01  2.84e-01  2.19e-01  9.90e-02  6.87e-02  1.63e-01  1.12e-01  6.87e-02  4.54e-02  3.26e-02  6.73e-02  3.65e-02  2.87e-02  8.98e-02  7.67e-02  4.30e-02  4.46e-02  3.83e-02  6.44e-02
  4.66e+00  0.00e+00  5.00e+00  4.44e+00  7.35e-01  3.30e+00  5.45e+00  8.14e+00  1.18e+00  6.73e-01  3.29e-01  9.90e-01  2.86e+00  1.34e+00  2.25e-01  1.11e+00  4.61e-01  2.58e-01  1.70e-01  5.46e-01  1.63e+00  7.84e-01  2.84e-01  1.28e+00  3.86e-01
  1.62e+00  5.00e+00  0.00e+00  1.97e+00  5.78e+00  8.67e+00  3.26e+00  3.09e+00  3.07e+00  4.92e-01  3.11e-01  1.56e+00  8.20e-01  5.92e-01  8.97e-01  4.29e-01  6.25e-01  2.32e-01  1.23e-01  6.63e-01  5.81e-01  3.64e-01  6.30e-01  4.50e-01  4.93e-01
  3.96e-01  4.44e+00  1.97e+00  0.00e+00  7.06e-01  4.81e+00  2.31e+01  2.20e+01  7.21e-01  3.24e+00  2.26e-01  9.77e-01  4.34e+00  2.74e+00  5.28e-01  5.13e+00  2.79e-01  1.12e+00  1.26e-01  5.32e-01  2.56e+00  1.74e+00  4.27e-01  3.03e+00  2.46e-01
  1.84e-01  7.35e-01  5.78e+00  7.06e-01  0.00e+00  2.56e+00  1.68e+00  1.84e+00  9.70e+00  2.52e-01  7.72e-01  2.87e+00  6.23e-01  3.14e-01  2.25e+00  6.64e-01  7.17e-01  1.44e-01  2.54e-01  7.66e-01  4.71e-01  1.56e-01  8.60e-01  5.15e-01  4.78e-01
  4.97e-01  3.30e+00  8.67e+00  4.81e+00  2.56e+00  0.00e+00  1.06e+01  1.34e+01  4.53e+01  9.55e-01  4.60e+00  1.51e+01  3.68e+00  2.25e+00  1.23e+01  2.98e+00  4.03e+00  5.17e-01  9.22e-01  5.78e+00  2.84e+00  1.25e+00  6.23e+00  2.53e+00  2.54e+00
  2.53e-01  5.45e+00  3.26e+00  2.31e+01  1.68e+00  1.06e+01  0.00e+00  2.54e+03  2.90e+00  3.54e+01  6.92e-01  4.74e+00  3.16e+01  2.53e+01  3.12e+00  4.06e+01  1.69e+00  3.71e+00  4.25e-01  2.43e+00  1.68e+01  1.19e+01  1.75e+00  1.76e+01  1.22e+00
  2.84e-01  8.14e+00  3.09e+00  2.20e+01  1.84e+00  1.34e+01  2.54e+03  0.00e+00  5.90e+00  3.37e+01  1.48e+00  7.92e+00  6.24e+01  1.99e+01  6.36e+00  7.57e+01  2.49e+00  4.72e+00  5.86e-01  4.03e+00  2.68e+01  1.17e+01  3.84e+00  3.93e+01  1.74e+00
  2.19e-01  1.18e+00  3.07e+00  7.21e-01  9.70e+00  4.53e+01  2.90e+00  5.90e+00  0.00e+00  1.23e+00  1.85e+01  3.02e+01  4.65e+00  2.97e+00  2.72e+01  4.36e+00  1.08e+01  5.57e-01  1.53e+00  7.25e+00  2.61e+00  1.32e+00  7.24e+00  2.55e+00  4.74e+00
  9.90e-02  6.73e-01  4.92e-01  3.24e+00  2.52e-01  9.55e-01  3.54e+01  3.37e+01  1.23e+00  0.00e+00  9.54e-01  2.56e+00  5.50e+01  1.11e+02  3.23e+00  4.59e+01  9.41e-01  6.40e+00  3.52e-01  1.04e+00  1.15e+01  1.22e+01  9.78e-01  2.50e+01  5.70e-01
