  0.00e+00  4.63e+00  1.76e+00  3.93e-01  1.87e-01  5.20e-01  2.49e-01  2.91e-01  2.29e-01  9.66e-02  7.00e-02  1.68e-01  1.13e-01  6.87e-02  4.65e-02  3.29e-02  7.16e-02  3.64e-02  3.01e-02  9.15e-02  7.87e-02  4.43e-02  4.65e-02  3.98e-02  7.05e-02
  4.63e+00  0.00e+00  5.09e+00  4.59e+00  7.39e-01  3.34e+00  5.49e+00  8.56e+00  1.20e+00  6.68e-01  3.28e-01  9.95e-01  2.96e+00  1.37e+00  2.31e-01  1.16e+00  4.70e-01  2.60e-01  1.73e-01  5.53e-01  1.69e+00  8.13e-01  2.94e-01  1.34e+00  4.03e-01
  1.76e+00  5.09e+00  0.00e+00  1.93e+00  6.13e+00  9.01e+00  3.20e+00  3.10e+00  3.20e+00  4.86e-01  3.18e-01  1.57e+00  8.25e-01  5.95e-01  9.49e-01  4.45e-01  6.48e-01  2.32e-01  1.25e-01  6.74e-01  5.89e-01  3.75e-01  6.71e-01  4.66e-01  5.23e-01
  3.93e-01  4.59e+00  1.93e+00  0.00e+00  7.21e-01  4.64e+00  2.62e+01  2.31e+01  7.37e-01  3.23e+00  2.23e-01  9.69e-01  4.46e+00  2.93e+00  5.35e-01  5.50e+00  2.79e-01  1.13e+00  1.25e-01  5.26e-01  2.62e+00  1.84e+00  4.32e-01  3.15e+00  2.49e-01
  1.87e-01  7.39e-01  6.13e+00  7.21e-01  0.00e+00  2.68e+00  1.62e+00  1.82e+00  1.09e+01  2.52e-01  7.82e-01  3.08e+00  6.16e-01  3.11e-01  2.48e+00  6.71e-01  7.62e-01  1.41e-01  2.57e-01  7.92e-01  4.65e-01  1.59e-01  9.11e-01  5.21e-01  5.07e-01
  5.20e-01  3.34e+00  9.01e+00  4.64e+00  2.68e+00  0.00e+00  1.04e+01  1.33e+01  4.93e+01  9.50e-01  4.73e+00  1.61e+01  3.65e+00  2.22e+00  1.37e+01  3.04e+00  4.20e+00  5.12e-01  9.61e-01  5.99e+00  2.83e+00  1.26e+00  6.72e+00  2.55e+00  2.64e+00
  2.49e-01  5.49e+00  3.20e+00  2.62e+01  1.62e+00  1.04e+01  0.00e+00  2.66e+03  2.96e+00  3.94e+01  6.85e-01  4.66e+00  3.39e+01  2.73e+01  3.13e+00  4.52e+01  1.67e+00  3.91e+00  4.28e-01  2.38e+00  1.77e+01  1.27e+01  1.77e+00  1.84e+01  1.23e+00
  2.91e-01  8.56e+00  3.10e+00  2.31e+01  1.82e+00  1.33e+01  2.66e+03  0.00e+00  5.83e+00  3.43e+01  1.44e+00  7.73e+00  6.61e+01  2.03e+01  6.37e+00  8.41e+01  2.44e+00  4.74e+00  5.84e-01  3.97e+00  2.80e+01  1.20e+01  3.86e+00  4.18e+01  1.75e+00
  2.29e-01  1.20e+00  3.20e+00  7.37e-01  1.09e+01  4.93e+01  2.96e+00  5.83e+00  0.00e+00  1.17e+00  2.08e+01  3.44e+01  4.54e+00  2.91e+00  2.99e+01  4.38e+00  1.16e+01  5.51e-01  1.64e+00  7.55e+00  2.57e+00  1.32e+00  7.67e+00  2.55e+00  5.00e+00
  9.66e-02  6.68e-01  4.86e-01  3.23e+00  2.52e-01  9.50e-01  3.94e+01  3.43e+01  1.17e+00  0.00e+00  9.29e-01  2.45e+00  5.99e+01  1.31e+02  3.11e+00  4.87e+01  9.27e-01  6.67e+00  3.51e-01  1.03e+00  1.23e+01  1.33e+01  9.73e-01  2.68e+01  5.72e-01
