  0.00e+00  4.81e+00  1.30e+00  4.28e-01  1.80e-01  4.90e-01  2.46e-01  2.50e-01  2.10e-01  1.15e-01  5.89e-02  1.43e-01  1.02e-01  7.31e-02  4.17e-02  3.57e-02  6.59e-02  3.25e-02  2.51e-02  6.29e-02  5.14e-02  4.50e-02  4.07e-02  3.12e-02  4.22e-02
  4.81e+00  0.00e+00  4.41e+00  3.92e+00  6.94e-01  3.33e+00  4.79e+00  6.32e+00  1.16e+00  6.24e-01  3.27e-01  1.07e+00  2.26e+00  1.24e+00  2.28e-01  9.36e-01  4.12e-01  1.99e-01  1.35e-01  4.29e-01  1.10e+00  6.62e-01  2.13e-01  8.28e-01  2.81e-01
  1.30e+00  4.41e+00  0.00e+00  2.23e+00  6.93e+00  8.72e+00  3.69e+00  3.18e+00  3.06e+00  5.95e-01  3.39e-01  1.68e+00  8.89e-01  7.03e-01  8.72e-01  4.53e-01  6.75e-01  2.12e-01  1.11e-01  4.97e-01  3.97e-01  3.74e-01  4.92e-01  3.14e-01  3.11e-01
  4.28e-01  3.92e+00  2.23e+00  0.00e+00  6.87e-01  4.80e+00  1.96e+01  1.64e+01  6.68e-01  2.93e+00  2.14e-01  8.29e-01  2.76e+00  2.73e+00  3.85e-01  3.59e+00  2.85e-01  7.57e-01  1.01e-01  3.50e-01  1.35e+00  1.11e+00  2.53e-01  1.40e+00  1.59e-01
  1.80e-01  6.94e-01  6.93e+00  6.87e-01  0.00e+00  2.60e+00  1.52e+00  1.60e+00  6.80e+00  2.41e-01  5.45e-01  2.55e+00  5.33e-01  3.48e-01  1.56e+00  5.95e-01  5.66e-01  9.55e-02  1.72e-01  5.46e-01  2.61e-01  1.42e-01  4.70e-01  3.02e-01  2.23e-01
  4.90e-01  3.33e+00  8.72e+00  4.80e+00  2.60e+00  0.00e+00  1.19e+01  1.28e+01  3.54e+01  1.01e+00  5.00e+00  1.45e+01  3.98e+00  2.52e+00  1.07e+01  2.93e+00  3.90e+00  4.86e-01  6.42e-01  3.80e+00  1.92e+00  1.14e+00  4.70e+00  1.76e+00  1.67e+00
  2.46e-01  4.79e+00  3.69e+00  1.96e+01  1.52e+00  1.19e+01  0.00e+00  1.98e+03  3.40e+00  3.85e+01  8.61e-01  5.50e+00  2.61e+01  2.53e+01  2.79e+00  3.21e+01  1.86e+00  2.88e+00  4.20e-01  1.84e+00  1.15e+01  7.49e+00  1.36e+00  1.00e+01  8.78e-01
  2.50e-01  6.32e+00  3.18e+00  1.64e+01  1.60e+00  1.28e+01  1.98e+03  0.00e+00  6.69e+00  4.14e+01  1.47e+00  9.36e+00  5.74e+01  2.46e+01  6.64e+00  7.41e+01  2.46e+00  3.84e+00  5.46e-01  3.26e+00  1.95e+01  8.84e+00  3.01e+00  2.98e+01  1.46e+00
  2.10e-01  1.16e+00  3.06e+00  6.68e-01  6.80e+00  3.54e+01  3.40e+00  6.69e+00  0.00e+00  1.29e+00  2.47e+01  3.89e+01  5.63e+00  4.63e+00  2.43e+01  4.80e+00  1.11e+01  6.58e-01  1.06e+00  6.65e+00  1.95e+00  1.26e+00  4.76e+00  1.85e+00  2.55e+00
  1.15e-01  6.24e-01  5.95e-01  2.93e+00  2.41e-01  1.01e+00  3.85e+01  4.14e+01  1.29e+00  0.00e+00  1.00e+00  2.45e+00  4.77e+01  7.29e+01  2.59e+00  3.24e+01  9.82e-01  4.32e+00  2.61e-01  7.69e-01  7.45e+00  8.46e+00  6.96e-01  8.80e+00  4.34e-01
  5.89e-02  3.27e-01  3.39e-01  2.14e-01  5.45e-01  5.00e+00  8.61e-01  1.47e+00  2.47e+01  1.00e+00  0.00e+00  1.42e+01  2.34e+00  1.11e+00  6.59e+00  1.83e+00  3.78e+01  2.97e-01  1.05e+00  9.40e+00  8.75e-01  5.28e-01  7.18e+00  1.10e+00  1.97e+00
  1.43e-01  1.07e+00  1.68e+00  8.29e-01  2.55e+00  1.45e+01  5.50e+00  9.36e+00  3.89e+01  2.45e+00  1.42e+01  0.00e+00  1.85e+01  1.05e+01  2.88e+02  1.27e+01  8.98e+01  1.13e+00  1.08e+01  2.80e+01  6.28e+00  3.14e+00  2.81e+01  6.87e+00  1.09e+01
  1.02e-01  2.26e+00  8.89e-01  2.76e+00  5.33e-01  3.98e+00  2.61e+01  5.74e+01  5.63e+00  4.77e+01  2.34e+00  1.85e+01  0.00e+00  1.78e+04  1.53e+01  4.31e+03  6.55e+00  1.07e+02  1.22e+00  7.23e+00  1.12e+02  5.82e+01  7.44e+00  1.34e+02  2.82e+00
  7.31e-02  1.24e+00  7.03e-01  2.73e+00  3.48e-01  2.52e+00  2.53e+01  2.46e+01  4.63e+00  7.29e+01  1.11e+00  1.05e+01  1.78e+04  0.00e+00  7.74e+00  5.63e+02  3.33e+00  1.58e+02  1.00e+00  4.73e+00  7.14e+01  5.28e+01  3.59e+00  7.06e+01  1.58e+00
  4.17e-02  2.28e-01  8.72e-01  3.85e-01  1.56e+00  1.07e+01  2.79e+00  6.64e+00  2.43e+01  2.59e+00  6.59e+00  2.88e+02  1.53e+01  7.74e+00  0.00e+00  1.84e+01  4.93e+01  1.26e+00  5.98e+00  8.45e+01  7.80e+00  3.60e+00  7.51e+01  9.56e+00  1.56e+01
  3.57e-02  9.36e-01  4.53e-01  3.59e+00  5.95e-01  2.93e+00  3.21e+01  7.41e+01  4.80e+00  3.24e+01  1.83e+00  1.27e+01  4.31e+03  5.63e+02  1.84e+01  0.00e+00  6.60e+00  5.90e+01  1.71e+00  9.20e+00  1.16e+02  4.05e+01  9.21e+00  2.41e+02  3.63e+00
  6.59e-02  4.12e-01  6.75e-01  2.85e-01  5.66e-01  3.90e+00  1.86e+00  2.46e+00  1.11e+01  9.82e-01  3.78e+01  8.98e+01  6.55e+00  3.33e+00  4.93e+01  6.60e+00  0.00e+00  1.05e+00  8.42e+01  2.07e+02  4.63e+00  2.52e+00  4.83e+01  5.44e+00  2.53e+01
  3.25e-02  1.99e-01  2.12e-01  7.57e-01  9.55e-02  4.86e-01  2.88e+00  3.84e+00  6.58e-01  4.32e+00  2.97e-01  1.13e+00  1.07e+02  1.58e+02  1.26e+00  5.90e+01  1.05e+00  0.00e+00  4.88e-01  1.41e+00  1.48e+02  4.37e+02  1.40e+00  9.52e+01  7.11e-01
  2.51e-02  1.35e-01  1.11e-01  1.01e-01  1.72e-01  6.42e-01  4.20e-01  5.46e-01  1.06e+00  2.61e-01  1.05e+00  1.08e+01  1.22e+00  1.00e+00  5.98e+00  1.71e+00  8.42e+01  4.88e-01  0.00e+00  7.49e+01  1.51e+00  7.66e-01  1.39e+01  1.50e+00  1.90e+02
  6.29e-02  4.29e-01  4.97e-01  3.50e-01  5.46e-01  3.80e+00  1.84e+00  3.26e+00  6.65e+00  7.69e-01  9.40e+00  2.80e+01  7.23e+00  4.73e+00  8.45e+01  9.20e+00  2.07e+02  1.41e+00  7.49e+01  0.00e+00  1.06e+01  4.70e+00  9.38e+02  1.02e+01  2.80e+02
  5.14e-02  1.10e+00  3.97e-01  1.35e+00  2.61e-01  1.92e+00  1.15e+01  1.95e+01  1.95e+00  7.45e+00  8.75e-01  6.28e+00  1.12e+02  7.14e+01  7.80e+00  1.16e+02  4.63e+00  1.48e+02  1.51e+00  1.06e+01  0.00e+00  4.73e+04  9.61e+00  1.95e+04  3.84e+00
  4.50e-02  6.62e-01  3.74e-01  1.11e+00  1.42e-01  1.14e+00  7.49e+00  8.84e+00  1.26e+00  8.46e+00  5.28e-01  3.14e+00  5.82e+01  5.28e+01  3.60e+00  4.05e+01  2.52e+00  4.37e+02  7.66e-01  4.70e+00  4.73e+04  0.00e+00  5.10e+00  1.01e+03  2.61e+00
  4.07e-02  2.13e-01  4.92e-01  2.53e-01  4.70e-01  4.70e+00  1.36e+00  3.01e+00  4.76e+00  6.96e-01  7.18e+00  2.81e+01  7.44e+00  3.59e+00  7.51e+01  9.21e+00  4.83e+01  1.40e+00  1.39e+01  9.38e+02  9.61e+00  5.10e+00  0.00e+00  1.36e+01  1.76e+02
  3.12e-02  8.28e-01  3.14e-01  1.40e+00  3.02e-01  1.76e+00  1.00e+01  2.98e+01  1.85e+00  8.80e+00  1.10e+00  6.87e+00  1.34e+02  7.06e+01  9.56e+00  2.41e+02  5.44e+00  9.52e+01  1.50e+00  1.02e+01  1.95e+04  1.01e+03  1.36e+01  0.00e+00  4.26e+00
  4.22e-02  2.81e-01  3.11e-01  1.59e-01  2.23e-01  1.67e+00  8.78e-01  1.46e+00  2.55e+00  4.34e-01  1.97e+00  1.09e+01  2.82e+00  1.58e+00  1.56e+01  3.63e+00  2.53e+01  7.11e-01  1.90e+02  2.80e+02  3.84e+00  2.61e+00  1.76e+02  4.26e+00  0.00e+00
