  0.00e+00  4.33e+00  2.61e+00  3.60e-01  2.02e-01  6.49e-01  2.25e-01  3.13e-01  2.90e-01  8.44e-02  7.54e-02  1.90e-01  1.18e-01  6.65e-02  4.94e-02  3.41e-02  9.61e-02  3.50e-02  3.63e-02  9.88e-02  8.47e-02  4.83e-02  5.25e-02  4.49e-02  9.99e-02
  4.33e+00  0.00e+00  5.27e+00  5.42e+00  7.24e-01  3.47e+00  5.70e+00  1.11e+01  1.23e+00  6.49e-01  3.11e-01  1.02e+00  3.44e+00  1.46e+00  2.49e-01  1.42e+00  4.91e-01  2.66e-01  1.73e-01  5.71e-01  1.99e+00  9.36e-01  3.19e-01  1.61e+00  4.52e-01
  2.61e+00  5.27e+00  0.00e+00  1.70e+00  8.27e+00  1.10e+01  2.86e+00  3.06e+00  3.93e+00  4.44e-01  3.66e-01  1.62e+00  8.25e-01  5.88e-01  1.27e+00  5.00e-01  7.84e-01  2.23e-01  1.40e-01  7.40e-01  5.95e-01  4.06e-01  9.06e-01  5.18e-01  6.73e-01
  3.60e-01  5.42e+00  1.70e+00  0.00e+00  7.63e-01  3.81e+00  4.63e+01  2.79e+01  7.62e-01  3.28e+00  2.05e-01  9.03e-01  5.14e+00  3.91e+00  5.42e-01  7.46e+00  2.68e-01  1.16e+00  1.13e-01  4.79e-01  2.96e+00  2.29e+00  4.28e-01  3.69e+00  2.42e-01
  2.02e-01  7.24e-01  8.27e+00  7.63e-01  0.00e+00  3.33e+00  1.37e+00  1.66e+00  1.83e+01  2.41e-01  8.69e-01  4.40e+00  5.61e-01  2.91e-01  3.72e+00  6.69e-01  1.02e+00  1.23e-01  2.70e-01  9.50e-01  4.15e-01  1.63e-01  1.17e+00  5.12e-01  6.37e-01
  6.49e-01  3.47e+00  1.10e+01  3.81e+00  3.33e+00  0.00e+00  9.27e+00  1.26e+01  7.04e+01  8.83e-01  5.31e+00  2.17e+01  3.36e+00  2.02e+00  2.22e+01  3.17e+00  4.94e+00  4.67e-01  1.13e+00  7.05e+00  2.62e+00  1.23e+00  9.54e+00  2.50e+00  3.05e+00
  2.25e-01  5.70e+00  2.86e+00  4.63e+01  1.37e+00  9.27e+00  0.00e+00  3.15e+03  3.07e+00  6.35e+01  6.34e-01  4.16e+00  4.95e+01  3.83e+01  3.00e+00  7.10e+01  1.52e+00  5.02e+00  4.06e-01  2.11e+00  2.22e+01  1.63e+01  1.72e+00  2.19e+01  1.17e+00
  3.13e-01  1.11e+01  3.06e+00  2.79e+01  1.66e+00  1.26e+01  3.15e+03  0.00e+00  5.28e+00  3.65e+01  1.22e+00  6.77e+00  8.49e+01  2.21e+01  6.13e+00  1.38e+02  2.15e+00  4.76e+00  5.39e-01  3.57e+00  3.35e+01  1.29e+01  3.76e+00  5.62e+01  1.68e+00
  2.90e-01  1.23e+00  3.93e+00  7.62e-01  1.83e+01  7.04e+01  3.07e+00  5.28e+00  0.00e+00  9.45e-01  3.46e+01  6.43e+01  3.97e+00  2.54e+00  4.47e+01  4.20e+00  1.60e+01  4.97e-01  2.25e+00  9.19e+00  2.28e+00  1.26e+00  9.64e+00  2.41e+00  6.21e+00
  8.44e-02  6.49e-01  4.44e-01  3.28e+00  2.41e-01  8.83e-01  6.35e+01  3.65e+01  9.45e-01  0.00e+00  8.10e-01  1.96e+00  8.64e+01  2.59e+02  2.56e+00  6.05e+01  8.32e-01  8.35e+00  3.28e-01  9.40e-01  1.62e+01  1.92e+01  8.96e-01  3.48e+01  5.50e-01
  7.54e-02  3.11e-01  3.66e-01  2.05e-01  8.69e-01  5.31e+00  6.34e-01  1.22e+00  3.46e+01  8.10e-01  0.00e+00  2.29e+01  1.77e+00  8.37e-01  1.36e+01  1.82e+00  1.07e+02  3.45e-01  3.13e+00  1.77e+01  9.05e-01  4.15e-01  2.08e+01  1.06e+00  5.59e+00
  1.90e-01  1.02e+00  1.62e+00  9.03e-01  4.40e+00  2.17e+01  4.16e+00  6.77e+00  6.43e+01  1.96e+00  2.29e+01  0.00e+00  1.41e+01  6.02e+00  7.11e+02  1.36e+01  2.25e+02  9.21e-01  1.20e+01  5.59e+01  5.89e+00  2.44e+00  5.52e+01  7.37e+00  2.03e+01
  1.18e-01  3.44e+00  8.25e-01  5.14e+00  5.61e-01  3.36e+00  4.95e+01  8.49e+01  3.97e+00  8.64e+01  1.77e+00  1.41e+01  0.00e+00  1.51e+04  1.31e+01  5.83e+03  5.28e+00  9.78e+01  1.27e+00  7.31e+00  2.01e+02  7.82e+01  7.67e+00  3.62e+02  3.17e+00
  6.65e-02  1.46e+00  5.88e-01  3.91e+00  2.91e-01  2.02e+00  3.83e+01  2.21e+01  2.54e+00  2.59e+02  8.37e-01  6.02e+00  1.51e+04  0.00e+00  6.30e+00  5.98e+02  3.49e+00  3.38e+02  7.02e-01  3.93e+00  1.87e+02  1.26e+02  3.67e+00  1.80e+02  1.94e+00
  4.94e-02  2.49e-01  1.27e+00  5.42e-01  3.72e+00  2.22e+01  3.00e+00  6.13e+00  4.47e+01  2.56e+00  1.36e+01  7.11e+02  1.31e+01  6.30e+00  0.00e+00  1.83e+01  7.33e+01  1.03e+00  8.67e+00  1.60e+02  7.01e+00  3.36e+00  8.98e+01  8.73e+00  2.57e+01
  3.41e-02  1.42e+00  5.00e-01  7.46e+00  6.69e-01  3.17e+00  7.10e+01  1.38e+02  4.20e+00  6.05e+01  1.82e+00  1.36e+01  5.83e+03  5.98e+02  1.83e+01  0.00e+00  5.54e+00  3.27e+01  1.43e+00  9.10e+00  1.80e+02  6.41e+01  9.70e+00  2.81e+02  3.76e+00
  9.61e-02  4.91e-01  7.84e-01  2.68e-01  1.02e+00  4.94e+00  1.52e+00  2.15e+00  1.60e+01  8.32e-01  1.07e+02  2.25e+02  5.28e+00  3.49e+00  7.33e+01  5.54e+00  0.00e+00  8.83e-01  1.38e+02  4.10e+02  4.10e+00  1.94e+00  1.53e+02  4.89e+00  5.95e+01
  3.50e-02  2.66e-01  2.23e-01  1.16e+00  1.23e-01  4.67e-01  5.02e+00  4.76e+00  4.97e-01  8.35e+00  3.45e-01  9.21e-01  9.78e+01  3.38e+02  1.03e+00  3.27e+01  8.83e-01  0.00e+00  5.10e-01  1.48e+00  2.10e+02  1.25e+03  1.41e+00  1.48e+02  8.32e-01
  3.63e-02  1.73e-01  1.40e-01  1.13e-01  2.70e-01  1.13e+00  4.06e-01  5.39e-01  2.25e+00  3.28e-01  3.13e+00  1.20e+01  1.27e+00  7.02e-01  8.67e+00  1.43e+00  1.38e+02  5.10e-01  0.00e+00  6.08e+01  1.66e+00  7.96e-01  3.89e+01  1.72e+00  5.53e+02
  9.88e-02  5.71e-01  7.40e-01  4.79e-01  9.50e-01  7.05e+00  2.11e+00  3.57e+00  9.19e+00  9.40e-01  1.77e+01  5.59e+01  7.31e+00  3.93e+00  1.60e+02  9.10e+00  4.10e+02  1.48e+00  6.08e+01  0.00e+00  8.50e+00  3.64e+00  2.33e+03  9.58e+00  7.10e+02
  8.47e-02  1.99e+00  5.95e-01  2.96e+00  4.15e-01  2.62e+00  2.22e+01  3.35e+01  2.28e+00  1.62e+01  9.05e-01  5.89e+00  2.01e+02  1.87e+02  7.01e+00  1.80e+02  4.10e+00  2.10e+02  1.66e+00  8.50e+00  0.00e+00  3.96e+04  8.45e+00  2.64e+04  3.61e+00
  4.83e-02  9.36e-01  4.06e-01  2.29e+00  1.63e-01  1.23e+00  1.63e+01  1.29e+01  1.26e+00  1.92e+01  4.15e-01  2.44e+00  7.82e+01  1.26e+02  3.36e+00  6.41e+01  1.94e+00  1.25e+03  7.96e-01  3.64e+00  3.96e+04  0.00e+00  4.34e+00  1.64e+03  2.48e+00
  5.25e-02  3.19e-01  9.06e-01  4.28e-01  1.17e+00  9.54e+00  1.72e+00  3.76e+00  9.64e+00  8.96e-01  2.08e+01  5.52e+01  7.67e+00  3.67e+00  8.98e+01  9.70e+00  1.53e+02  1.41e+00  3.89e+01  2.33e+03  8.45e+00  4.34e+00  0.00e+00  1.47e+01  1.64e+02
  4.49e-02  1.61e+00  5.18e-01  3.69e+00  5.12e-01  2.50e+00  2.19e+01  5.62e+01  2.41e+00  3.48e+01  1.06e+00  7.37e+00  3.62e+02  1.80e+02  8.73e+00  2.81e+02  4.89e+00  1.48e+02  1.72e+00  9.58e+00  2.64e+04  1.64e+03  1.47e+01  0.00e+00  5.41e+00
  9.99e-02  4.52e-01  6.73e-01  2.42e-01  6.37e-01  3.05e+00  1.17e+00  1.68e+00  6.21e+00  5.50e-01  5.59e+00  2.03e+01  3.17e+00  1.94e+00  2.57e+01  3.76e+00  5.95e+01  8.32e-01  5.53e+02  7.10e+02  3.61e+00  2.48e+00  1.64e+02  5.41e+00  0.00e+00
