  0.00e+00  4.78e+00  1.46e+00  4.31e-01  1.86e-01  5.17e-01  2.44e-01  2.59e-01  2.20e-01  1.12e-01  6.05e-02  1.46e-01  1.02e-01  7.26e-02  4.31e-02  3.55e-02  6.87e-02  3.20e-02  2.60e-02  6.46e-02  5.23e-02  4.47e-02  4.13e-02  3.13e-02  4.42e-02
  4.78e+00  0.00e+00  4.59e+00  4.10e+00  7.07e-01  3.41e+00  4.88e+00  6.78e+00  1.19e+00  6.19e-01  3.29e-01  1.06e+00  2.32e+00  1.26e+00  2.35e-01  9.75e-01  4.17e-01  2.00e-01  1.37e-01  4.32e-01  1.14e+00  6.71e-01  2.14e-01  8.54e-01  2.85e-01
  1.46e+00  4.59e+00  0.00e+00  2.16e+00  7.36e+00  8.96e+00  3.59e+00  3.20e+00  3.18e+00  5.80e-01  3.37e-01  1.65e+00  8.74e-01  6.95e-01  9.00e-01  4.57e-01  6.83e-01  2.08e-01  1.11e-01  5.01e-01  3.94e-01  3.71e-01  4.99e-01  3.16e-01  3.16e-01
  4.31e-01  4.10e+00  2.16e+00  0.00e+00  7.16e-01  4.64e+00  2.22e+01  1.76e+01  6.89e-01  2.92e+00  2.09e-01  8.20e-01  2.81e+00  2.90e+00  3.88e-01  3.77e+00  2.82e-01  7.61e-01  9.74e-02  3.43e-01  1.41e+00  1.16e+00  2.51e-01  1.42e+00  1.57e-01
  1.86e-01  7.07e-01  7.36e+00  7.16e-01  0.00e+00  2.72e+00  1.48e+00  1.61e+00  7.80e+00  2.39e-01  5.48e-01  2.75e+00  5.19e-01  3.36e-01  1.69e+00  5.92e-01  5.90e-01  9.25e-02  1.72e-01  5.85e-01  2.53e-01  1.39e-01  4.88e-01  2.97e-01  2.30e-01
  5.17e-01  3.41e+00  8.96e+00  4.64e+00  2.72e+00  0.00e+00  1.16e+01  1.29e+01  3.91e+01  1.00e+00  5.18e+00  1.53e+01  3.89e+00  2.44e+00  1.15e+01  2.92e+00  4.01e+00  4.75e-01  6.69e-01  3.87e+00  1.88e+00  1.12e+00  4.93e+00  1.73e+00  1.71e+00
  2.44e-01  4.88e+00  3.59e+00  2.22e+01  1.48e+00  1.16e+01  0.00e+00  2.09e+03  3.48e+00  4.36e+01  8.37e-01  5.32e+00  2.74e+01  2.69e+01  2.76e+00  3.46e+01  1.81e+00  3.05e+00  4.02e-01  1.78e+00  1.17e+01  7.81e+00  1.32e+00  1.02e+01  8.58e-01
  2.59e-01  6.78e+00  3.20e+00  1.76e+01  1.61e+00  1.29e+01  2.09e+03  0.00e+00  6.57e+00  4.20e+01  1.41e+00  8.96e+00  5.95e+01  2.48e+01  6.49e+00  8.03e+01  2.38e+00  3.81e+00  5.24e-01  3.14e+00  1.97e+01  8.82e+00  2.92e+00  3.11e+01  1.41e+00
  2.20e-01  1.19e+00  3.18e+00  6.89e-01  7.80e+00  3.91e+01  3.48e+00  6.57e+00  0.00e+00  1.22e+00  2.78e+01  4.46e+01  5.38e+00  4.39e+00  2.61e+01  4.69e+00  1.18e+01  6.28e-01  1.14e+00  7.01e+00  1.87e+00  1.21e+00  4.93e+00  1.78e+00  2.67e+00
  1.12e-01  6.19e-01  5.80e-01  2.92e+00  2.39e-01  1.00e+00  4.36e+01  4.20e+01  1.22e+00  0.00e+00  9.70e-01  2.32e+00  5.28e+01  9.12e+01  2.48e+00  3.33e+01  9.61e-01  4.42e+00  2.57e-01  7.53e-01  7.81e+00  9.40e+00  6.80e-01  9.56e+00  4.26e-01
  6.05e-02  3.29e-01  3.37e-01  2.09e-01  5.48e-01  5.18e+00  8.37e-01  1.41e+00  2.78e+01  9.70e-01  0.00e+00  1.51e+01  2.26e+00  1.07e+00  6.88e+00  1.77e+00  4.50e+01  2.89e-01  1.12e+00  1.02e+01  8.42e-01  5.11e-01  7.88e+00  1.05e+00  2.13e+00
  1.46e-01  1.06e+00  1.65e+00  8.20e-01  2.75e+00  1.53e+01  5.32e+00  8.96e+00  4.46e+01  2.32e+00  1.51e+01  0.00e+00  1.79e+01  1.01e+01  3.32e+02  1.26e+01  1.03e+02  1.09e+00  1.14e+01  3.01e+01  6.01e+00  2.99e+00  2.96e+01  6.61e+00  1.15e+01
  1.02e-01  2.32e+00  8.74e-01  2.81e+00  5.19e-01  3.89e+00  2.74e+01  5.95e+01  5.38e+00  5.28e+01  2.26e+00  1.79e+01  0.00e+00  1.85e+04  1.49e+01  4.75e+03  6.37e+00  1.12e+02  1.17e+00  6.93e+00  1.21e+02  6.12e+01  7.17e+00  1.51e+02  2.71e+00
  7.26e-02  1.26e+00  6.95e-01  2.90e+00  3.36e-01  2.44e+00  2.69e+01  2.48e+01  4.39e+00  9.12e+01  1.07e+00  1.01e+01  1.85e+04  0.00e+00  7.43e+00  5.62e+02  3.22e+00  1.91e+02  9.56e-01  4.52e+00  8.20e+01  5.86e+01  3.46e+00  7.88e+01  1.54e+00
  4.31e-02  2.35e-01  9.00e-01  3.88e-01  1.69e+00  1.15e+01  2.76e+00  6.49e+00  2.61e+01  2.48e+00  6.88e+00  3.32e+02  1.49e+01  7.43e+00  0.00e+00  1.82e+01  5.09e+01  1.21e+00  6.11e+00  9.34e+01  7.44e+00  3.42e+00  8.13e+01  9.26e+00  1.59e+01
  3.55e-02  9.75e-01  4.57e-01  3.77e+00  5.92e-01  2.92e+00  3.46e+01  8.03e+01  4.69e+00  3.33e+01  1.77e+00  1.26e+01  4.75e+03  5.62e+02  1.82e+01  0.00e+00  6.37e+00  5.82e+01  1.63e+00  8.86e+00  1.21e+02  4.14e+01  8.96e+00  2.62e+02  3.48e+00
  6.87e-02  4.17e-01  6.83e-01  2.82e-01  5.90e-01  4.01e+00  1.81e+00  2.38e+00  1.18e+01  9.61e-01  4.50e+01  1.03e+02  6.37e+00  3.22e+00  5.09e+01  6.37e+00  0.00e+00  1.01e+00  1.01e+02  2.50e+02  4.42e+00  2.42e+00  5.48e+01  5.19e+00  2.73e+01
  3.20e-02  2.00e-01  2.08e-01  7.61e-01  9.25e-02  4.75e-01  3.05e+00  3.81e+00  6.28e-01  4.42e+00  2.89e-01  1.09e+00  1.12e+02  1.91e+02  1.21e+00  5.82e+01  1.01e+00  0.00e+00  4.72e-01  1.34e+00  1.66e+02  5.53e+02  1.35e+00  9.89e+01  6.88e-01
  2.60e-02  1.37e-01  1.11e-01  9.74e-02  1.72e-01  6.69e-01  4.02e-01  5.24e-01  1.14e+00  2.57e-01  1.12e+00  1.14e+01  1.17e+00  9.56e-01  6.11e+00  1.63e+00  1.01e+02  4.72e-01  0.00e+00  7.76e+01  1.45e+00  7.41e-01  1.53e+01  1.44e+00  2.32e+02
  6.46e-02  4.32e-01  5.01e-01  3.43e-01  5.85e-01  3.87e+00  1.78e+00  3.14e+00  7.01e+00  7.53e-01  1.02e+01  3.01e+01  6.93e+00  4.52e+00  9.34e+01  8.86e+00  2.50e+02  1.34e+00  7.76e+01  0.00e+00  1.01e+01  4.51e+00  1.13e+03  9.78e+00  3.32e+02
  5.23e-02  1.14e+00  3.94e-01  1.41e+00  2.53e-01  1.88e+00  1.17e+01  1.97e+01  1.87e+00  7.81e+00  8.42e-01  6.01e+00  1.21e+02  8.20e+01  7.44e+00  1.21e+02  4.42e+00  1.66e+02  1.45e+00  1.01e+01  0.00e+00  4.93e+04  9.28e+00  2.14e+04  3.75e+00
  4.47e-02  6.71e-01  3.71e-01  1.16e+00  1.39e-01  1.12e+00  7.81e+00  8.82e+00  1.21e+00  9.40e+00  5.11e-01  2.99e+00  6.12e+01  5.86e+01  3.42e+00  4.14e+01  2.42e+00  5.53e+02  7.41e-01  4.51e+00  4.93e+04  0.00e+00  4.90e+00  1.02e+03  2.52e+00
