3p4p ^3^S    0.00E+00  1.63E-20  1.52E-19  1.94E-11  1.21E-10  8.20E-10  0.00E+00  0.00E+00  2.59E-09  0.00E+00  0.00E+00  2.03E-09  9.11E-10  5.31E-10  1.80E-10  2.05E-11  1.76E-11  0.00E+00  5.17E-12  4.47E-12  0.00E+00  9.19E-12  0.00E+00  7.26E-12  0.00E+00  1.04E-11  1.49E-10
3p3d ^3^F    0.00E+00  1.44E-13  2.02E-20  4.15E-12  1.89E-11  9.67E-11  4.88E-11  1.17E-10  4.94E-10  7.07E-10  3.56E-10  0.00E+00  9.25E-10  5.15E-10  5.03E-11  1.83E-11  1.52E-11  3.89E-12  4.49E-12  4.07E-12  5.65E-12  5.43E-12  1.01E-12  4.49E-12  2.43E-12  4.08E-12  1.10E-10
3p4p ^1^D    0.00E+00  4.87E-13  7.29E-20  1.34E-11  5.71E-11  2.72E-10  1.44E-10  3.24E-10  1.23E-09  1.52E-09  7.26E-10  4.21E-09  0.00E+00  4.67E-09  3.96E-10  1.33E-10  1.09E-10  2.85E-11  3.27E-11  2.98E-11  4.15E-11  3.90E-11  6.84E-12  3.18E-11  1.71E-11  2.92E-11  6.87E-10
3p3d ^3^P    0.00E+00  2.27E-13  3.23E-20  5.95E-12  2.49E-11  1.15E-10  6.37E-11  1.41E-10  5.06E-10  6.04E-10  2.66E-10  1.47E-09  2.94E-09  0.00E+00  4.24E-10  1.31E-10  1.05E-10  2.83E-11  3.17E-11  2.91E-11  4.18E-11  3.69E-11  6.06E-12  2.95E-11  1.60E-11  2.75E-11  5.56E-10
3p4p ^1^S    0.00E+00  1.60E-20  1.50E-19  1.40E-11  7.48E-11  4.10E-10  0.00E+00  0.00E+00  8.75E-10  0.00E+00  1.20E-09  1.91E-09  3.30E-09  5.62E-09  0.00E+00  4.66E-10  3.72E-10  0.00E+00  1.17E-10  9.66E-11  0.00E+00  2.41E-10  0.00E+00  1.40E-10  0.00E+00  2.61E-10  1.72E-09
3p3d ^1^F    0.00E+00  4.16E-14  4.98E-21  1.05E-12  4.34E-12  1.93E-11  1.11E-11  2.39E-11  8.02E-11  8.91E-11  3.65E-11  1.86E-10  2.98E-10  4.66E-10  1.25E-10  0.00E+00  1.94E-10  2.87E-11  2.77E-11  2.22E-11  3.67E-11  2.81E-11  2.83E-12  1.71E-11  8.66E-12  3.68E-11  3.27E-10
3p3d ^1^P    0.00E+00  9.05E-14  1.14E-20  2.26E-12  9.24E-12  4.04E-11  2.32E-11  4.91E-11  1.63E-10  1.77E-10  7.37E-11  3.65E-10  5.76E-10  8.82E-10  2.35E-10  4.55E-10  0.00E+00  7.14E-11  6.59E-11  5.24E-11  8.75E-11  6.82E-11  6.64E-12  4.07E-11  2.06E-11  8.68E-11  7.75E-10
3p3d ^3^D    0.00E+00  6.08E-15  0.00E+00  9.41E-14  3.05E-13  9.68E-13  2.02E-12  4.43E-12  9.83E-12  1.71E-11  0.00E+00  2.52E-11  4.06E-11  6.41E-11  0.00E+00  1.83E-11  1.93E-11  0.00E+00  6.48E-12  2.93E-12  5.35E-12  1.38E-12  3.31E-13  1.12E-12  1.09E-12  5.89E-13  3.02E-11
3p5s ^3^P    0.00E+00  8.19E-15  7.55E-22  2.57E-13  1.11E-12  5.18E-12  2.97E-12  6.49E-12  2.23E-11  2.47E-11  1.05E-11  5.21E-11  8.33E-11  1.28E-10  3.58E-11  3.15E-11  3.19E-11  1.16E-11  0.00E+00  7.07E-12  6.16E-12  4.76E-12  3.49E-13  2.52E-12  1.23E-12  3.56E-11  5.23E-11
3p5s ^1^P    0.00E+00  1.88E-14  1.37E-21  7.52E-13  3.34E-12  1.58E-11  9.28E-12  2.05E-11  7.02E-11  7.99E-11  3.20E-11  1.66E-10  2.67E-10  4.16E-10  1.04E-10  8.91E-11  8.94E-11  1.85E-11  2.49E-11  0.00E+00  7.58E-12  5.54E-12  4.02E-13  2.72E-12  1.33E-12  8.48E-11  5.96E-11
3p4d ^1^D    0.00E+00  1.10E-14  0.00E+00  6.93E-13  2.43E-12  8.65E-12  1.84E-11  4.08E-11  9.32E-11  1.68E-10  0.00E+00  2.49E-10  4.02E-10  6.44E-10  0.00E+00  1.59E-10  1.61E-10  3.64E-11  2.34E-11  8.18E-12  0.00E+00  3.04E-15  6.84E-16  8.66E-16  7.23E-16  4.12E-16  2.76E-14
3p4d ^3^P    0.00E+00  5.92E-15  4.98E-22  6.79E-13  3.21E-12  1.72E-11  7.76E-12  1.64E-11  6.64E-11  5.71E-11  4.23E-11  1.43E-10  2.25E-10  3.39E-10  1.67E-10  7.25E-11  7.48E-11  5.58E-12  1.08E-11  3.56E-12  1.81E-15  0.00E+00  2.10E-16  3.39E-16  9.94E-17  1.30E-10  5.45E-15
3p5p ^1^P    0.00E+00  1.23E-14  0.00E+00  4.76E-13  1.49E-12  4.60E-12  9.06E-12  1.86E-11  3.85E-11  6.06E-11  0.00E+00  8.18E-11  1.22E-10  1.72E-10  0.00E+00  2.26E-11  2.25E-11  4.15E-12  2.44E-12  7.98E-13  1.26E-15  6.50E-16  0.00E+00  3.05E-16  1.60E-16  7.65E-17  6.20E-15
3p5p ^3^D    0.00E+00  2.24E-15  2.90E-22  3.57E-13  1.78E-12  9.91E-12  4.22E-12  9.10E-12  3.78E-11  3.41E-11  2.31E-11  8.17E-11  1.27E-10  1.87E-10  6.71E-11  3.05E-11  3.09E-11  3.13E-12  3.96E-12  1.21E-12  3.57E-16  2.34E-16  6.83E-17  0.00E+00  3.03E-18  1.84E-11  8.75E-17
3p5p ^3^P    0.00E+00  3.27E-15  0.00E+00  2.59E-13  9.15E-13  3.33E-12  6.95E-12  1.51E-11  3.36E-11  5.82E-11  0.00E+00  8.23E-11  1.27E-10  1.89E-10  0.00E+00  2.88E-11  2.91E-11  5.71E-12  3.59E-12  1.10E-12  5.55E-16  1.28E-16  6.68E-17  5.65E-18  0.00E+00  5.20E-13  2.16E-18
3p4d ^3^F    0.00E+00  1.89E-15  3.08E-22  3.16E-13  1.62E-12  9.69E-12  2.29E-12  4.70E-12  3.01E-11  1.54E-11  2.72E-11  6.11E-11  9.61E-11  1.44E-10  1.03E-10  5.41E-11  5.42E-11  1.36E-12  4.59E-11  3.11E-11  1.40E-16  7.41E-11  1.41E-17  1.52E-11  2.30E-13  0.00E+00  3.82E-19
Si^+^+H^-^   0.00E+00  1.77E-11  7.66E-18  4.74E-10  1.51E-09  5.27E-09  3.19E-09  5.66E-09  1.57E-08  1.43E-08  6.07E-09  2.55E-08  3.50E-08  4.51E-08  1.05E-08  7.45E-09  7.50E-09  1.08E-09  1.05E-09  3.38E-10  1.45E-13  4.81E-14  1.77E-14  1.12E-15  1.48E-17  5.93E-18  0.00E+00
