3p^2^ ^3^P   0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
3p^2^ ^1^D   0.00E+00  0.00E+00  2.88E-12  8.51E-17  5.21E-18  1.14E-19  2.01E-20  5.71E-21  2.12E-21  7.35E-22  5.20E-30  3.88E-22  2.68E-22  1.97E-22  7.16E-31  1.03E-23  9.17E-24  2.45E-24  1.87E-24  1.26E-24  5.94E-25  5.21E-25  3.47E-25  2.72E-25  2.05E-25  2.66E-25  7.97E-23
3p^2^ ^1^S   0.00E+00  1.13E-09  0.00E+00  3.54E-15  2.34E-16  2.07E-25  0.00E+00  0.00E+00  4.54E-26  0.00E+00  1.86E-26  1.31E-26  9.79E-27  6.95E-27  2.58E-27  3.37E-28  3.19E-28  0.00E+00  5.25E-29  3.16E-29  0.00E+00  1.72E-29  0.00E+00  1.38E-29  0.00E+00  1.70E-29  9.39E-27
3p4s ^3^P    0.00E+00  4.62E-10  4.91E-11  0.00E+00  1.86E-10  1.21E-11  1.63E-12  4.43E-13  3.53E-13  5.28E-14  5.63E-14  5.86E-14  3.81E-14  2.66E-14  4.95E-15  1.34E-15  1.19E-15  2.04E-16  3.17E-16  2.71E-16  1.99E-16  3.22E-16  7.23E-17  2.34E-16  8.79E-17  2.40E-16  1.14E-14
3p4s ^1^P    0.00E+00  1.46E-10  1.67E-11  9.62E-10  0.00E+00  4.55E-10  3.89E-11  9.23E-12  1.09E-11  9.76E-13  1.95E-12  1.47E-12  8.99E-13  6.09E-13  1.43E-13  2.96E-14  2.59E-14  3.43E-15  7.21E-15  6.22E-15  3.61E-15  7.80E-15  1.17E-15  5.97E-15  1.60E-15  6.35E-15  1.93E-13
3s3p^3^ ^3^D 0.00E+00  5.05E-12  2.34E-20  9.89E-11  7.19E-10  0.00E+00  3.23E-10  6.37E-11  1.24E-10  5.64E-12  2.18E-11  1.26E-11  7.07E-12  4.60E-12  1.27E-12  2.12E-13  1.81E-13  1.75E-14  5.31E-14  4.63E-14  2.03E-14  6.62E-14  5.67E-15  5.28E-14  9.20E-15  5.99E-14  1.09E-12
3p4p ^1^P    0.00E+00  1.15E-11  0.00E+00  1.72E-10  7.96E-10  4.17E-09  0.00E+00  2.73E-09  7.29E-10  1.87E-10  0.00E+00  7.93E-11  4.72E-11  3.28E-11  0.00E+00  1.58E-12  1.35E-12  4.76E-13  3.94E-13  3.52E-13  5.57E-13  3.84E-13  1.44E-13  2.90E-13  2.48E-13  1.83E-13  8.62E-12
3p3d ^1^D    0.00E+00  2.03E-12  0.00E+00  2.90E-11  1.17E-10  5.10E-10  1.69E-09  0.00E+00  1.73E-09  3.38E-10  0.00E+00  1.25E-10  6.90E-11  4.66E-11  0.00E+00  2.14E-12  1.81E-12  6.51E-13  5.37E-13  4.82E-13  7.63E-13  5.02E-13  1.83E-13  3.87E-13  3.32E-13  2.32E-13  9.60E-12
3p4p ^3^D    0.00E+00  3.71E-13  2.02E-20  1.14E-11  6.76E-11  4.87E-10  2.22E-10  8.49E-10  0.00E+00  5.43E-10  2.84E-10  2.71E-10  1.34E-10  8.52E-11  1.09E-11  3.57E-12  2.97E-12  7.15E-13  9.07E-13  8.06E-13  8.54E-13  9.99E-13  1.86E-13  7.90E-13  3.64E-13  7.30E-13  1.33E-11
3p4p ^3^P    0.00E+00  3.40E-13  0.00E+00  4.50E-12  1.61E-11  5.89E-11  1.51E-10  4.40E-10  1.44E-09  0.00E+00  0.00E+00  1.08E-09  4.54E-10  2.81E-10  0.00E+00  1.06E-11  8.65E-12  3.27E-12  2.66E-12  2.42E-12  4.07E-12  2.27E-12  7.70E-13  1.88E-12  1.67E-12  9.86E-13  3.25E-11
