3p^2^ ^3^P   0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
3p^2^ ^1^D   0.00E+00  0.00E+00  5.00E-11  2.18E-12  5.62E-13  4.10E-14  1.57E-14  8.17E-15  4.28E-15  1.89E-15  1.72E-22  1.18E-15  9.60E-16  6.95E-16  2.80E-23  2.95E-17  2.87E-17  5.56E-18  3.80E-18  1.91E-18  1.07E-18  1.00E-18  6.85E-19  5.94E-19  4.94E-19  6.59E-19  2.81E-15
3p^2^ ^1^S   0.00E+00  1.07E-09  0.00E+00  3.40E-12  1.14E-12  2.39E-19  0.00E+00  0.00E+00  7.61E-20  0.00E+00  3.86E-20  3.19E-20  2.76E-20  1.98E-20  6.33E-21  6.78E-22  6.75E-22  0.00E+00  6.48E-23  1.88E-23  0.00E+00  1.81E-24  0.00E+00  1.65E-24  0.00E+00  2.30E-24  1.62E-19
3p4s ^3^P    0.00E+00  2.58E-10  1.89E-11  0.00E+00  8.95E-10  1.32E-10  3.66E-11  1.83E-11  1.53E-11  3.89E-12  2.61E-12  4.29E-12  3.41E-12  2.40E-12  3.53E-13  9.62E-14  9.35E-14  1.07E-14  1.37E-14  8.68E-15  8.15E-15  1.39E-14  3.21E-15  1.14E-14  4.69E-15  1.32E-14  9.28E-12
3p4s ^1^P    0.00E+00  2.40E-10  2.27E-11  3.22E-09  0.00E+00  2.24E-09  4.53E-10  2.01E-10  2.08E-10  3.86E-11  4.41E-11  5.36E-11  4.14E-11  2.89E-11  5.46E-12  1.19E-12  1.14E-12  1.10E-13  1.89E-13  1.31E-13  1.03E-13  2.37E-13  3.63E-14  2.04E-13  5.99E-14  2.44E-13  9.13E-11
3s3p^3^ ^3^D 0.00E+00  6.97E-12  1.90E-18  1.89E-10  8.94E-10  0.00E+00  8.22E-10  3.05E-10  4.21E-10  4.82E-11  9.88E-11  9.13E-11  6.67E-11  4.53E-11  1.05E-11  1.87E-12  1.78E-12  1.29E-13  3.24E-13  2.42E-13  1.47E-13  5.11E-13  4.47E-14  4.57E-13  8.67E-14  5.83E-13  1.13E-10
3p4p ^1^P    0.00E+00  1.83E-11  0.00E+00  3.60E-10  1.24E-09  5.64E-09  0.00E+00  5.44E-09  1.96E-09  6.48E-10  0.00E+00  3.48E-10  2.59E-10  1.80E-10  0.00E+00  7.48E-12  7.09E-12  1.70E-12  1.28E-12  9.78E-13  2.16E-12  1.59E-12  6.07E-13  1.33E-12  1.25E-12  9.49E-13  4.66E-10
3p3d ^1^D    0.00E+00  5.79E-12  0.00E+00  1.09E-10  3.34E-10  1.27E-09  3.30E-09  0.00E+00  3.03E-09  8.50E-10  0.00E+00  4.26E-10  3.05E-10  2.10E-10  0.00E+00  8.89E-12  8.34E-12  2.11E-12  1.62E-12  1.29E-12  2.92E-12  2.03E-12  7.60E-13  1.75E-12  1.65E-12  1.18E-12  4.66E-10
3p4p ^3^D    0.00E+00  1.15E-12  9.55E-19  3.47E-11  1.31E-10  6.65E-10  4.51E-10  1.15E-09  0.00E+00  7.92E-10  4.20E-10  5.89E-10  3.90E-10  2.59E-10  3.23E-11  1.07E-11  9.88E-12  1.70E-12  2.05E-12  1.67E-12  2.53E-12  3.14E-12  6.00E-13  2.78E-12  1.40E-12  2.88E-12  4.63E-10
3p4p ^3^P    0.00E+00  9.86E-13  0.00E+00  1.71E-11  4.73E-11  1.48E-10  2.90E-10  6.27E-10  1.54E-09  0.00E+00  0.00E+00  1.43E-09  8.39E-10  5.40E-10  0.00E+00  2.16E-11  1.97E-11  5.56E-12  4.33E-12  3.73E-12  8.95E-12  5.31E-12  1.84E-12  4.90E-12  4.72E-12  2.88E-12  7.69E-10
3p4p ^3^S    0.00E+00  2.81E-19  2.95E-18  3.60E-11  1.69E-10  9.51E-10  0.00E+00  0.00E+00  2.56E-09  0.00E+00  0.00E+00  2.32E-09  1.31E-09  7.83E-10  2.50E-10  2.89E-11  2.65E-11  0.00E+00  5.82E-12  4.71E-12  0.00E+00  1.22E-11  0.00E+00  1.04E-11  0.00E+00  1.59E-11  1.07E-09
3p3d ^3^F    0.00E+00  3.01E-13  3.82E-19  9.24E-12  3.22E-11  1.37E-10  7.63E-11  1.54E-10  5.61E-10  6.99E-10  3.63E-10  0.00E+00  1.06E-09  6.00E-10  5.75E-11  2.15E-11  1.93E-11  3.94E-12  4.43E-12  3.83E-12  6.52E-12  6.50E-12  1.23E-12  5.74E-12  3.28E-12  5.60E-12  6.57E-10
3p4p ^1^D    0.00E+00  1.07E-12  1.44E-18  3.20E-11  1.08E-10  4.37E-10  2.47E-10  4.80E-10  1.62E-09  1.79E-09  8.89E-10  4.62E-09  0.00E+00  4.53E-09  4.01E-10  1.45E-10  1.28E-10  2.74E-11  3.05E-11  2.69E-11  4.59E-11  4.46E-11  7.99E-12  3.90E-11  2.21E-11  3.83E-11  3.78E-09
3p3d ^3^P    0.00E+00  4.55E-13  6.05E-19  1.32E-11  4.42E-11  1.74E-10  1.01E-10  1.94E-10  6.31E-10  6.76E-10  3.13E-10  1.53E-09  2.66E-09  0.00E+00  3.75E-10  1.30E-10  1.12E-10  2.52E-11  2.77E-11  2.48E-11  4.36E-11  3.98E-11  6.67E-12  3.40E-11  1.94E-11  3.40E-11  2.74E-09
3p4p ^1^S    0.00E+00  1.96E-19  2.07E-18  2.08E-11  8.95E-11  4.31E-10  0.00E+00  0.00E+00  8.40E-10  0.00E+00  1.07E-09  1.57E-09  2.52E-09  4.01E-09  0.00E+00  3.97E-10  3.41E-10  0.00E+00  8.67E-11  6.95E-11  0.00E+00  2.12E-10  0.00E+00  1.32E-10  0.00E+00  2.62E-10  6.85E-09
3p3d ^1^F    0.00E+00  3.90E-14  4.19E-20  1.07E-12  3.69E-12  1.45E-11  8.47E-12  1.66E-11  5.25E-11  5.47E-11  2.33E-11  1.11E-10  1.72E-10  2.62E-10  7.51E-11  0.00E+00  1.40E-10  1.69E-11  1.62E-11  1.21E-11  2.27E-11  1.79E-11  1.85E-12  1.16E-11  6.15E-12  2.67E-11  8.98E-10
3p3d ^1^P    0.00E+00  8.89E-14  9.77E-20  2.44E-12  8.30E-12  3.23E-11  1.88E-11  3.65E-11  1.14E-10  1.17E-10  5.02E-11  2.33E-10  3.57E-10  5.32E-10  1.51E-10  3.27E-10  0.00E+00  4.19E-11  3.81E-11  2.84E-11  5.41E-11  4.33E-11  4.33E-12  2.76E-11  1.45E-11  6.27E-11  2.12E-09
3p3d ^3^D    0.00E+00  3.94E-15  0.00E+00  6.37E-14  1.82E-13  5.37E-13  1.03E-12  2.11E-12  4.47E-12  7.54E-12  0.00E+00  1.09E-11  1.74E-11  2.73E-11  0.00E+00  9.08E-12  9.58E-12  0.00E+00  3.49E-12  1.46E-12  2.85E-12  7.64E-13  1.83E-13  6.45E-13  6.61E-13  3.62E-13  6.95E-11
3p5s ^3^P    0.00E+00  4.63E-15  3.69E-21  1.41E-13  5.38E-13  2.32E-12  1.34E-12  2.78E-12  9.31E-12  1.01E-11  4.33E-12  2.11E-11  3.34E-11  5.16E-11  1.51E-11  1.49E-11  1.50E-11  6.01E-12  0.00E+00  3.48E-12  3.14E-12  2.50E-12  1.85E-13  1.41E-12  7.14E-13  2.14E-11  1.16E-10
3p5s ^1^P    0.00E+00  7.50E-15  3.45E-21  2.87E-13  1.21E-12  5.60E-12  3.29E-12  7.18E-12  2.45E-11  2.80E-11  1.13E-11  5.86E-11  9.47E-11  1.49E-10  3.90E-11  3.60E-11  3.61E-11  8.08E-12  1.12E-11  0.00E+00  3.54E-12  2.67E-12  1.97E-13  1.40E-12  7.07E-13  4.74E-11  1.22E-10
3p4d ^1^D    0.00E+00  3.28E-15  0.00E+00  2.10E-13  7.38E-13  2.64E-12  5.65E-12  1.26E-11  2.88E-11  5.24E-11  0.00E+00  7.79E-11  1.26E-10  2.04E-10  0.00E+00  5.26E-11  5.34E-11  1.23E-11  7.89E-12  2.76E-12  0.00E+00  1.16E-15  2.84E-16  3.22E-16  2.82E-16  1.66E-16  4.21E-14
