3p^2^ ^3^P   0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
3p^2^ ^1^D   0.00E+00  0.00E+00  4.21E-11  1.16E-12  2.70E-13  1.78E-14  6.46E-15  3.22E-15  1.64E-15  7.10E-16  4.52E-23  4.37E-16  3.54E-16  2.58E-16  7.16E-24  1.13E-17  1.09E-17  2.19E-18  1.52E-18  8.07E-19  4.69E-19  4.37E-19  2.98E-19  2.57E-19  2.13E-19  2.83E-19  9.03E-16
3p^2^ ^1^S   0.00E+00  1.08E-09  0.00E+00  2.30E-12  6.76E-13  7.61E-20  0.00E+00  0.00E+00  2.37E-20  0.00E+00  1.19E-20  9.76E-21  8.37E-21  5.95E-21  1.90E-21  2.06E-22  2.05E-22  0.00E+00  2.00E-23  6.09E-24  0.00E+00  9.46E-25  0.00E+00  8.55E-25  0.00E+00  1.18E-24  4.46E-20
3p4s ^3^P    0.00E+00  2.69E-10  2.08E-11  0.00E+00  7.76E-10  1.09E-10  2.90E-11  1.38E-11  1.15E-11  2.81E-12  1.95E-12  3.11E-12  2.44E-12  1.72E-12  2.59E-13  7.11E-14  6.87E-14  8.17E-15  1.08E-14  7.28E-15  6.96E-15  1.19E-14  2.72E-15  9.59E-15  3.94E-15  1.11E-14  5.78E-12
3p4s ^1^P    0.00E+00  2.31E-10  2.25E-11  2.86E-09  0.00E+00  2.01E-09  3.81E-10  1.61E-10  1.67E-10  2.95E-11  3.53E-11  4.15E-11  3.15E-11  2.20E-11  4.28E-12  9.36E-13  8.93E-13  8.79E-14  1.57E-13  1.15E-13  8.99E-14  2.06E-13  3.16E-14  1.76E-13  5.13E-14  2.08E-13  5.99E-11
3s3p^3^ ^3^D 0.00E+00  6.61E-12  1.10E-18  1.75E-10  8.72E-10  0.00E+00  7.70E-10  2.72E-10  3.84E-10  4.07E-11  8.91E-11  7.93E-11  5.70E-11  3.86E-11  9.17E-12  1.64E-12  1.55E-12  1.15E-13  2.99E-13  2.32E-13  1.40E-13  4.83E-13  4.24E-14  4.29E-13  8.17E-14  5.45E-13  8.27E-11
3p4p ^1^P    0.00E+00  1.71E-11  0.00E+00  3.31E-10  1.18E-09  5.50E-09  0.00E+00  5.14E-09  1.81E-09  5.86E-10  0.00E+00  3.10E-10  2.27E-10  1.59E-10  0.00E+00  6.82E-12  6.41E-12  1.61E-12  1.23E-12  9.73E-13  2.13E-12  1.56E-12  5.98E-13  1.30E-12  1.22E-12  9.21E-13  3.55E-10
3p3d ^1^D    0.00E+00  5.18E-12  0.00E+00  9.58E-11  3.04E-10  1.18E-09  3.12E-09  0.00E+00  2.90E-09  7.94E-10  0.00E+00  3.91E-10  2.74E-10  1.90E-10  0.00E+00  8.26E-12  7.68E-12  2.03E-12  1.57E-12  1.30E-12  2.87E-12  2.00E-12  7.49E-13  1.71E-12  1.60E-12  1.15E-12  3.60E-10
3p4p ^3^D    0.00E+00  1.02E-12  5.73E-19  3.06E-11  1.21E-10  6.42E-10  4.23E-10  1.12E-09  0.00E+00  7.77E-10  4.13E-10  5.61E-10  3.64E-10  2.41E-10  3.04E-11  1.02E-11  9.37E-12  1.67E-12  2.05E-12  1.72E-12  2.54E-12  3.14E-12  5.98E-13  2.76E-12  1.38E-12  2.84E-12  3.67E-10
3p4p ^3^P    0.00E+00  8.73E-13  0.00E+00  1.49E-11  4.25E-11  1.35E-10  2.72E-10  6.07E-10  1.54E-09  0.00E+00  0.00E+00  1.41E-09  8.12E-10  5.22E-10  0.00E+00  2.14E-11  1.92E-11  5.64E-12  4.44E-12  3.88E-12  9.17E-12  5.41E-12  1.89E-12  4.93E-12  4.76E-12  2.90E-12  6.28E-10
3p4p ^3^S    0.00E+00  1.75E-19  1.80E-18  3.26E-11  1.60E-10  9.31E-10  0.00E+00  0.00E+00  2.58E-09  0.00E+00  0.00E+00  2.30E-09  1.26E-09  7.54E-10  2.44E-10  2.85E-11  2.60E-11  0.00E+00  5.97E-12  4.90E-12  0.00E+00  1.25E-11  0.00E+00  1.06E-11  0.00E+00  1.61E-11  8.77E-10
3p3d ^3^F    0.00E+00  2.68E-13  2.33E-19  8.20E-12  2.98E-11  1.31E-10  7.18E-11  1.49E-10  5.54E-10  7.04E-10  3.64E-10  0.00E+00  1.05E-09  5.93E-10  5.77E-11  2.17E-11  1.93E-11  4.12E-12  4.61E-12  4.05E-12  6.80E-12  6.74E-12  1.27E-12  5.93E-12  3.36E-12  5.73E-12  5.48E-10
3p4p ^1^D    0.00E+00  9.48E-13  8.74E-19  2.82E-11  9.89E-11  4.12E-10  2.30E-10  4.57E-10  1.57E-09  1.77E-09  8.72E-10  4.58E-09  0.00E+00  4.60E-09  4.10E-10  1.49E-10  1.30E-10  2.86E-11  3.22E-11  2.86E-11  4.82E-11  4.66E-11  8.33E-12  4.04E-11  2.28E-11  3.95E-11  3.19E-09
