3p^2^ ^3^P   0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
3p^2^ ^1^D   0.00E+00  0.00E+00  3.23E-13  3.58E-20  9.75E-22  9.74E-24  9.97E-25  2.03E-25  6.33E-26  1.86E-26  8.89E-35  8.25E-27  4.90E-27  3.46E-27  8.60E-36  1.58E-28  1.33E-28  3.76E-29  2.88E-29  1.90E-29  6.40E-30  5.39E-30  3.51E-30  2.56E-30  1.79E-30  2.28E-30  2.28E-28
3p^2^ ^1^S   0.00E+00  1.12E-09  0.00E+00  1.46E-17  4.04E-19  6.03E-29  0.00E+00  0.00E+00  8.67E-30  0.00E+00  2.75E-30  1.60E-30  1.02E-30  7.00E-31  2.70E-31  3.43E-32  3.06E-32  0.00E+00  6.04E-33  3.94E-33  0.00E+00  1.57E-33  0.00E+00  1.15E-33  0.00E+00  1.29E-33  1.75E-31
3p4s ^3^P    0.00E+00  6.09E-10  7.16E-11  0.00E+00  9.17E-11  2.78E-12  2.17E-13  4.21E-14  3.50E-14  3.59E-15  4.78E-15  3.68E-15  2.02E-15  1.34E-15  2.56E-16  5.98E-17  4.97E-17  9.42E-18  1.49E-17  1.25E-17  6.63E-18  1.02E-17  2.24E-18  6.77E-18  2.37E-18  6.34E-18  1.01E-16
3p4s ^1^P    0.00E+00  1.12E-10  1.34E-11  6.21E-10  0.00E+00  1.51E-10  7.26E-12  1.23E-12  1.61E-12  9.30E-14  2.32E-13  1.32E-13  6.73E-14  4.31E-14  1.01E-14  1.77E-15  1.45E-15  2.11E-16  4.46E-16  3.74E-16  1.56E-16  3.23E-16  4.74E-17  2.27E-16  5.66E-17  2.19E-16  2.31E-15
3s3p^3^ ^3^D 0.00E+00  4.98E-12  8.88E-21  8.38E-11  6.70E-10  0.00E+00  1.74E-10  2.47E-11  5.65E-11  1.60E-12  7.57E-12  3.36E-12  1.57E-12  9.62E-13  2.57E-13  3.57E-14  2.88E-14  3.00E-15  9.15E-15  7.73E-15  2.45E-15  7.63E-15  6.44E-16  5.58E-15  9.10E-16  5.81E-15  3.76E-14
3p4p ^1^P    0.00E+00  1.06E-11  0.00E+00  1.36E-10  6.71E-10  3.61E-09  0.00E+00  1.89E-09  4.36E-10  9.39E-11  0.00E+00  3.24E-11  1.63E-11  1.08E-11  0.00E+00  4.36E-13  3.49E-13  1.33E-13  1.09E-13  9.42E-14  1.08E-13  7.11E-14  2.61E-14  4.91E-14  3.93E-14  2.84E-14  4.77E-13
3p3d ^1^D    0.00E+00  1.36E-12  0.00E+00  1.66E-11  7.17E-11  3.24E-10  1.19E-09  0.00E+00  1.24E-09  1.93E-10  0.00E+00  5.57E-11  2.58E-11  1.65E-11  0.00E+00  6.08E-13  4.80E-13  1.85E-13  1.52E-13  1.30E-13  1.49E-13  9.41E-14  3.36E-14  6.67E-14  5.36E-14  3.66E-14  5.50E-13
3p4p ^3^D    0.00E+00  2.53E-13  9.98E-21  8.23E-12  5.59E-11  4.42E-10  1.64E-10  7.42E-10  0.00E+00  4.10E-10  2.07E-10  1.56E-10  6.41E-11  3.83E-11  4.51E-12  1.22E-12  9.57E-13  2.45E-13  3.07E-13  2.61E-13  2.02E-13  2.26E-13  4.14E-14  1.65E-13  7.10E-14  1.40E-13  9.32E-13
3p4p ^3^P    0.00E+00  2.48E-13  0.00E+00  2.82E-12  1.08E-11  4.18E-11  1.18E-10  3.84E-10  1.37E-09  0.00E+00  0.00E+00  8.31E-10  2.93E-10  1.68E-10  0.00E+00  4.66E-12  3.53E-12  1.40E-12  1.13E-12  9.74E-13  1.20E-12  6.38E-13  2.14E-13  4.90E-13  4.08E-13  2.36E-13  2.92E-12
3p4p ^3^S    0.00E+00  4.33E-21  3.86E-20  1.37E-11  9.81E-11  7.21E-10  0.00E+00  0.00E+00  2.52E-09  0.00E+00  0.00E+00  1.50E-09  5.04E-10  2.67E-10  8.01E-11  6.70E-12  5.18E-12  0.00E+00  1.72E-12  1.42E-12  0.00E+00  1.75E-12  0.00E+00  1.21E-12  0.00E+00  1.53E-12  4.42E-12
3p3d ^3^F    0.00E+00  8.63E-14  4.83E-21  2.27E-12  1.20E-11  6.86E-11  3.19E-11  8.70E-11  4.08E-10  6.51E-10  3.23E-10  0.00E+00  7.14E-10  3.58E-10  2.89E-11  7.58E-12  5.70E-12  1.61E-12  1.84E-12  1.56E-12  1.38E-12  1.25E-12  2.24E-13  9.14E-13  4.50E-13  7.33E-13  4.13E-12
3p4p ^1^D    0.00E+00  2.53E-13  1.52E-20  6.14E-12  3.02E-11  1.59E-10  7.92E-11  1.99E-10  8.28E-10  1.13E-09  5.34E-10  3.52E-09  0.00E+00  4.01E-09  2.57E-10  6.00E-11  4.44E-11  1.26E-11  1.42E-11  1.21E-11  1.10E-11  9.63E-12  1.63E-12  6.98E-12  3.40E-12  5.66E-12  2.86E-11
3p3d ^3^P    0.00E+00  1.27E-13  7.40E-21  2.90E-12  1.37E-11  6.90E-11  3.73E-11  9.07E-11  3.52E-10  4.62E-10  2.01E-10  1.26E-09  2.85E-09  0.00E+00  3.24E-10  6.57E-11  4.77E-11  1.38E-11  1.52E-11  1.30E-11  1.23E-11  1.02E-11  1.62E-12  7.26E-12  3.58E-12  6.00E-12  2.67E-11
3p4p ^1^S    0.00E+00  6.17E-21  5.59E-20  1.08E-11  6.28E-11  3.61E-10  0.00E+00  0.00E+00  8.10E-10  0.00E+00  1.18E-09  1.98E-09  3.58E-09  6.34E-09  0.00E+00  3.08E-10  2.19E-10  0.00E+00  7.54E-11  5.90E-11  0.00E+00  9.66E-11  0.00E+00  4.94E-11  0.00E+00  8.18E-11  1.21E-10
3p3d ^1^F    0.00E+00  5.69E-14  3.57E-21  1.27E-12  5.55E-12  2.53E-11  1.48E-11  3.28E-11  1.11E-10  1.26E-10  4.97E-11  2.62E-10  4.20E-10  6.46E-10  1.55E-10  0.00E+00  1.81E-10  2.97E-11  2.88E-11  2.28E-11  2.75E-11  2.01E-11  1.94E-12  1.09E-11  5.08E-12  2.08E-11  4.36E-11
3p3d ^1^P    0.00E+00  1.14E-13  7.56E-21  2.51E-12  1.08E-11  4.83E-11  2.82E-11  6.15E-11  2.06E-10  2.27E-10  9.12E-11  4.68E-10  7.39E-10  1.11E-09  2.62E-10  4.31E-10  0.00E+00  7.41E-11  6.92E-11  5.44E-11  6.63E-11  4.91E-11  4.59E-12  2.62E-11  1.22E-11  4.93E-11  1.04E-10
3p3d ^3^D    0.00E+00  1.18E-14  0.00E+00  1.74E-13  5.75E-13  1.84E-12  3.91E-12  8.65E-12  1.92E-11  3.29E-11  0.00E+00  4.83E-11  7.67E-11  1.18E-10  0.00E+00  2.58E-11  2.71E-11  0.00E+00  8.06E-12  3.75E-12  5.33E-12  1.27E-12  3.06E-13  9.49E-13  8.61E-13  4.44E-13  5.50E-12
